id;username;tweetID;content;likeCount;retweetCount;quoteCount;replyCount;label;weighted_sentiment;pos_sentiword;neg_sentiword;len;pos_inset;neg_inset;normalized;len_normalized;n_keywords;tag_owi;tag_prab;tag_overall
42;AtoillahS;1118556917792530432;"@AkunTofa @msaid_didu Dalam Pilkada DKI putaran kedua, survei dari:

1. SRMC: Anies 47.9% vs 46.9% Ahok
2. LSI: Anies 51.4% vs 42.7% Ahok
3. Median: Anies 49% vs 47.1% Ahok
4. Indikator: Anies 48.2% vs 47.4% Ahok
5. KPU: Anies 57.9% vs 42% Ahok

Tinggal Googling, bego-mu ilang langsung, Bro!";1;0;1;1;-1.0;-0.5;0.25;0.375;6;3;-4;pemilihan kepala daerah dki putaran survei srmc anies vs ahok lsi anies vs ahok median anies vs ahok indikator anies vs ahok kpu anies vs ahok googling bego hilang saudara laki-laki;181;13;2.0;2.0;2.0
43;pakguruhonorer;1101881598708871168;Pemimpin yang tipu rakyat,  merampok uang rakyat dengan cara rasuah (korupsi) dan tidak menunaikan janji kampanye Pemilu, rakyat tidak akan mengundi (memilih) pemimpin dan partai politik yang bersangkutan pada Pemilu (Pilihan Raya Umum) https://t.co/ofEjIjd16J;1;1;0;0;-1.0;-1.5;0.25;0.25;20;8;-10;pemimpin tipu rakyat merampok uang rakyat rasuah korupsi menunaikan janji kampanye pemilu rakyat mengundi memilih pemimpin partai politik bersangkutan pemilu pilihan raya httpurl;178;13;1.0;4.0;2.0
44;fariji_lacak;1080375031501189125;"Hanya diERA SONTOLOYO ada Ulama KHUSUS.
1.Ulama KHUSUS Instan.
2.Ulama KHUSUS Medsos.
3.Ulama KHUSUS Demo.
4.Ulama KHUSUS triak2 Takber/bawa Bendera.
5.Ulama KHUSUS Ganti Presiden.
6.Ulama KHUSUS Serang Jokowi.
7.Ulama KHUSUS GNPF &amp; Ulama KHUSUS Ijtima.
9.Ulama KHUSUS Reuni 212. https://t.co/oAqFZsYiAb";2;0;0;1;-1.0;-1.0;0.5;0.375;17;37;-16;diera sontoloyo ulama ulama instan ulama medsos ulama demo ulama triak takber bawa bendera ulama ganti presiden ulama serang jokowi ulama gnpf ulama ijtima ulama reuni httpurl;175;13;4.0;4.0;1.0
45;Aguskrw7081;1065247564746768384;"@BSukamdono @prabowo ini track record saya
1.jaman orba pilih pdi
2.awal reformasi pilih pks
3.jaman pak SBY saya golput
4.2014 pilih pak Prabowo
5.2019 insyaALLOH pilih pak Prabowo, untuk caleg, saya blm menentukan pilihan. yg pasti bukan dari partai pendukung petahana.";1;0;0;1;-1.0;-0.5;0.0;0.0;10;9;-16;track record jaman orba pilih pdi reformasi pilih pks jaman sby golongan putih pilih prabowo insyaalloh pilih prabowo caleg menentukan pilihan partai pendukung petahana;168;13;1.0;3.0;3.0
46;alex_hunter146;1086070686882254849;@Arie_Kriting @satjadidja Pak Jokowi Itu Bertanya Kpd Prabowo Ttg Retorika Prabowo Bhw Korupsi Di Indonesia Itu Sudah Stadium 4 Tapi Justru Parpol Yg Di Pimpinnya Adl Parpol Yg Terbanyak Usung Caleg Koruptor Dimana Capres 02 Sendiri Yg Tanda Tangani Pencalegan Koruptor Tsb;2;0;0;0;-1.0;-1.0;0.125;0.125;7;0;-8;jokowi prabowo retorika prabowo bhw korupsi indonesia stadium partai politik pimpin adl partai politik usung caleg koruptor capres tanda tangani pencalegan koruptor tsb;168;13;3.0;1.0;2.0
47;fariji_lacak;1068319872122159104;"@nauval_yasar @NurmaTgr @JajangRidwan19 @HipHop74934648 @TheArieAir @purwo82092883 GILA ! Skrg ada ULAMA KHUSUS.
1.Ulama KHUSUS Instan.
2.Ulama KHUSUS Sosmed.
3.Ulama KHUSUS Demo.
4.Ulama KHUSUS Takber.
5.Ulama KHUSUS Menyerang, Maki2 &amp; Hujat Presiden.
6.Ulama KHUSUS Ijtima.
7.Ulama KHUSUS Jewer Kuping.
8.Ulama KHUSUS 2019GantiPresiden.
9.Ulama KHUSUS REUNI 212";5;2;0;3;-1.0;-4.5;0.5;0.375;15;42;-24;gila ulama ulama instan ulama sosmed ulama demo ulama takber ulama menyerang maki hujat presiden ulama ijtima ulama jewer kuping ulama ganti presiden ulama reuni;161;13;2.0;4.0;1.0
48;fariji_lacak;1068325993473929217;"@NurSyahbana9 @prabowo GILA ! Skrg ada ULAMA KHUSUS.
1.Ulama KHUSUS Instan.
2.Ulama KHUSUS Sosmed.
3.Ulama KHUSUS Demo.
4.Ulama KHUSUS Takber.
5.Ulama KHUSUS Menyerang, Maki2 &amp; Hujat Presiden.
6.Ulama KHUSUS Ijtima.
7.Ulama KHUSUS Jewer Kuping.
8.Ulama KHUSUS 2019GantiPresiden.
9.Ulama KHUSUS REUNI 212";4;1;0;0;-1.0;-3.0;0.5;0.375;15;42;-24;gila ulama ulama instan ulama sosmed ulama demo ulama takber ulama menyerang maki hujat presiden ulama ijtima ulama jewer kuping ulama ganti presiden ulama reuni;161;13;4.0;4.0;1.0
49;kembangkertas97;1126642704660582400;"@CakKhum @dulatips Pemilunya dah berlalu 23 hari. QC menangkan jokowi, situng KPU sampai detik ini sm jg menang jokowi.

Kl pun seandainya menang Jokowi kenapa yang deklarasi menang Pilpres sampai sujud syukur 4x bkn jokowi? 

Apakah benar RQ internal menangkan Prabowo jika buka2an data aj ga mau?";3;0;0;0;-1.0;-1.5;1.25;0.0;8;20;-24;pemilu qc menangkan jokowi situng kpu detik menang jokowi menang jokowi deklarasi menang pilpres sujud syukur jokowi rq internal menangkan prabowo buka data;156;13;2.0;1.0;2.0
50;fariji_lacak;1064338853475962880;"Gak USAH KAGET. Hanya ada di-Era Jokowi, ada Ulama KHUSUS :
1.Ulama KHUSUS Instan.
2.Ulama KHUSUS di Sosmed.
3.Udtadz/Ustadzah KHUSUS 2019GantiPresiden.
4.Ulama KHUSUS Ijtima.
5.Ulama KHUSUS Hoax.
6.Ulama KHUSUS minta ma'af.
7.Ulama KHUSUS Demo.
8.Ulama KHUSUS Bendera HTI. https://t.co/SEOKfBFO1f";8;9;0;1;-1.0;-13.0;0.625;0.0;12;33;-18;kaget era jokowi ulama ulama instan ulama sosmed udtadz ustadzah ganti presiden ulama ijtima ulama isu bohong ulama af ulama demo ulama bendera hti httpurl;155;13;4.0;4.0;1.0
51;Hakim_Arief_;1123418656765931520;"DKI Jakarta: Jowoki 48 % – Prabowo 52 %,

Jabar: Jokowi 40 % – Prabowo 52 %,

Jateng: Jokowi 58 % – Prabowo 42 %,

DI Yogyakarta: Jokowi 70 % – Prabowo 30 %,

Jatim Jokowi 48 persen – Prabowo 52 persen, dan

Sumut: Jokowi 48 % – Prabowo 52 %

 https://t.co/7TpO3MLPE4";1;0;0;0;0.0;0.0;0.0;0.0;1;3;0;dki jakarta jowoki prabowo jabar jokowi prabowo jateng jokowi prabowo yogyakarta jokowi prabowo jatim jokowi prabowo sumut jokowi prabowo httpurl;145;13;2.0;2.0;2.0
52;Ag_Noegroho22;1129874675209723906;"Sandiaga: Pak Prabowo dan Saya Ingin Pemilu Jurdil, Bukan soal Kalah-Menang

Demikian juga rakyat Indonesia, hanya menginginkan Pemilu yang Jurdil...
#BelaKedaulatanRakyat

Sandiaga: Pak Prabowo dan Saya Ingin Pemilu Jurdil, Bukan soal Kalah-Menang https://t.co/RrcSsMyRu7";9;3;0;0;0.0;0.0;0.0;1.0;5;32;-30;sandiaga prabowo pemilu jujur adil kalah menang rakyat indonesia pemilu jujur adil sandiaga prabowo pemilu jujur adil kalah menang httpurl;138;13;2.0;2.0;2.0
53;fariji_lacak;1068186800521236481;"Sekarang ada ULAMA KHUSUS.
1.Ulama KHUSUS Instan.
2.Ulama KHUSUS Medsos.
3.Ulama KHUSUS Demo.
4.Ulama KHUSUS Takber.
5.Ulama KHUSUS 2019GantiPresiden.
6.Ulama KHUSUS GNPF.
7.Ulama KHUSUS Ijtima.
8.Ulama KHUSUS Jewer Kuping.
9.Ulama KHUSUS Reuni 212.
10...?

Itu ULAMA darimana ya?";31;9;1;13;-1.0;-24.5;0.5;0.0;13;39;-6;ulama ulama instan ulama medsos ulama demo ulama takber ulama ganti presiden ulama gnpf ulama ijtima ulama jewer kuping ulama reuni ulama;137;13;4.0;4.0;1.0
54;fariji_lacak;1068186943698038785;"@ARYA_DIM45_ @Syarman59 @semiaji_w @BHD_58 @fariz1234 @akoezuma @woelannnn @NMasdiah @idaf7306 @DivHumas_Polri @CCICPolri @BSSN_RI @BIN_Official @PolhukamRI Sekarang ada ULAMA KHUSUS.
1.Ulama KHUSUS Instan.
2.Ulama KHUSUS Medsos.
3.Ulama KHUSUS Demo.
4.Ulama KHUSUS Takber.
5.Ulama KHUSUS 2019GantiPresiden.
6.Ulama KHUSUS GNPF.
7.Ulama KHUSUS Ijtima.
8.Ulama KHUSUS Jewer Kuping.
9.Ulama KHUSUS Reuni 212.
10...?

Itu ULAMA darimana ya?";3;1;0;1;-1.0;-2.5;0.5;0.0;13;39;-6;ulama ulama instan ulama medsos ulama demo ulama takber ulama ganti presiden ulama gnpf ulama ijtima ulama jewer kuping ulama reuni ulama;137;13;4.0;4.0;1.0
55;pjumadi2;1119913292678361088;@mohmahfudmd @KPU_ID Intinya begini prof,rakyat sudah belajar pemilu 2014 yg lalu.Coba rakyat dulu 2014 seperti sekarang,mungkin Prabowo yg Presiden.Karena rakyat begitu percaya pada KPU,padahal kubu Prabowo yakin menang melalui datanya,tapi apa boleh buat dg tipu daya KPU Prabowoo kalah.;3;0;1;1;-1.0;-1.5;0.375;0.5;14;14;-13;inti prof rakyat belajar pemilu coba rakyat prabowo presiden rakyat percaya kpu kubu prabowo menang data tipu daya kpu prabowoo kalah;133;13;2.0;2.0;1.0
56;babang_cky80;1041496207971872768;"Kenapa sy pilih Prabowo;
Prabowo;tegas
Prabowo;amanah
Prabowo;bkn ptgs partai/seorg leader
Prabowo;Militer/berhasil menjdkn kopasus sbg pasukan elite dunia
Prabowo;asal usulnya jls,kakenya pndiri bank BNI,bpknya tokoh ekonomi nasional,Mertuanya prsedin RI 
Prabowo;lbh baik dr jkw";5;3;0;1;1.0;5.5;0.5;0.125;13;16;-12;pilih prabowo prabowo prabowo amanah prabowo ptgs partai seorg leader prabowo militer berhasil menjdkn kopasus pasukan elite dunia prabowo usul jls kakenya pndiri bank bni bpknya tokoh ekonomi nasional mertua prsedin ri prabowo jokowi;234;12;2.0;3.0;3.0
57;RahmanHady5;1084490942634020864;"@PKSejahtera @SyifaZNisa Saran sy supaya
1.parpol pendukung 02 supaya gencar kampanye door to door kemasyarakat baik pileg maupun pilpresnya
2.Minimal parpol pendukung 02 sosialisasikan nama caleg per dapil setiap parpol kl bs program nya juga di tuit.
Krn terus terang di tmpat sy minim sosialisasi caleg";1;0;0;2;-1.0;-0.5;0.375;0.75;15;15;-15;saran partai politik pendukung gencar kampanye door to door kemasyarakat pileg pilpresnya minimal partai politik pendukung sosialisasikan nama caleg dapil partai politik program tuit terang tmpat minim sosialisasi caleg;219;12;4.0;2.0;2.0
58;Arcadiu34011009;1123832972208214017;"Kpd Yth. Elite Politik; TNI; POLRI; dan Pendukung 01
Demi KeUtuhan NKRI,
Rakyat sbg Pemegang Kedaulatan Tertinggi tlah menentukan pilihannya ke Kubu 02. Ayo bersatu dg Rakyat melawan kebathilan-kecurangan thd pemilu 2019. Bela Rakyat, Bela NKRI, Bela Pancasila.";4;1;0;0;-1.0;-3.0;1.0;0.375;19;21;-2;yth elite politik tni polri pendukung keutuhan nkri rakyat pemegang kedaulatan tertinggi tlah menentukan pilihan kubu ayo bersatu rakyat melawan kebathilan kecurangan pemilu bela rakyat bela nkri bela pancasila;210;12;2.0;3.0;3.0
59;fariji_lacak;1046362659958939648;"Ma'af ya Pret Kampret. Hanya TERJADI di Era Jokowi.
1.Ulama Musiman.
2.Ulama Instan.
3.Ulama Yutub.
4.Ustadz/Ustadzah/Ulama KHUSUS Pilkada &amp; Pilpres.
5.Ustadzah KHUSUS Deklarasi 2019GantiPresiden.
6.Ulama KHUSUS Do'a di Monas.
7.Ulama GNPF.
8, 9 dstnya...tambahin sendiri, hehehe. https://t.co/jJEuhuUf9F";2;1;1;1;-1.0;-2.0;0.25;0.25;10;27;-6;af pret <makian> era jokowi ulama musiman ulama instan ulama yutub ustadz ustadzah ulama pemilihan kepala daerah pilpres ustadzah deklarasi ganti presiden ulama do a monas ulama gnpf dstnya tambahin httpurl;206;12;4.0;4.0;1.0
60;miskiy28;1079577266860879872;@muchlis_ar Hrsnya pendukung jkw belajar kompak kaya pendukung Prabowo. Pendukung Prabowo itu Kalo Prabowo Salah aja Masih dibela mati2an, minimal diam. Ini pendukung jkw sok idealis malah kritik terbuka. Pdhl yg lempar isu tes ngaji Kan org Aceh bukan pendukung jkw.;1;1;0;0;-1.0;-1.5;0.25;0.125;19;31;-27;hrsnya pendukung jokowi belajar kompak pendukung prabowo pendukung prabowo prabowo salah masuk dibela mati minimal diam pendukung jokowi sok idealis kritik terbuka lempar isu tes ngaji aceh pendukung jokowi;206;12;2.0;2.0;1.0
62;nita_btp;1104927272547414018;"@putra_sholeh52 @Garuda501 @LisaAmartaTara @PKSejahtera Di rungkut SBY poster caleg pdip jarang pasang foto jkw-ma’ruf lho..paling cuma tulisan aja. Bahkan caleg DPRri dr pdip berani sewa reklame dijln besar tp ga masang poto jkw. Kl caleg gerindra hampir semua pasang,&amp; ada caleg seorg pendeta beliau berani pasang poto prabowo-sandi.";1;0;0;0;-1.0;-0.5;0.875;2.0;11;15;0;rungkut sby poster caleg pdip pasang foto jokowi ruf lho tulisan caleg dprri pdip berani sewa reklame dijln masang poto jokowi caleg gerindra pasang caleg seorg pendeta berani pasang poto prabowo sandi;201;12;2.0;2.0;2.0
63;fariji_lacak;1089572959944040448;"masih adakah yg mengatakan bhwa:
1.Jokowi Anti Islam?
2.Jokowi Anti Ulama?
3.Jokowi mengKriminalisasi Ulama?

Tentu masih ada, siapa lg kalo bukan Ormas/Klompok Radikal, HTI, FPI, FUI, 212, Khilafah, Ulama DOYAN Demo, Ulama DOYAN mengKafirkan Org, Ulama Anti Pancasila &amp; NKRI. https://t.co/tGqJ3841cA";4;2;0;1;-1.0;-4.0;0.5;0.0;13;25;-21;masuk bhwa jokowi anti islam jokowi anti ulama jokowi mengkriminalisasi ulama masuk ormas klompok radikal hti fpi fui khilafah ulama suka demo ulama suka mengkafirkan ulama anti pancasila nkri httpurl;200;12;4.0;4.0;1.0
64;fariji_lacak;1046333821468041219;"@AhmadDrajat12 @GunRomli @wahhabicc_jabar @AfifFuadS @permadiaktivis @wah Ma'af ya Pret Kampret. Hanya TERJADI di Era Jokowi.
1.Ulama Musiman.
2.Ulama Instan.
3.Ulama Yutub.
4.Ustadz/Ustadzah/Ulama KHUSUS Pilkada &amp; Pilpres.
5.Ustadzah KHUSUS Deklarasi 2019GantiPresiden.
6.Ulama KHUSUS Do'a di Monas.
7.Ulama GNPF.
8, 9 dstnya...tambahin sendiri, hehehe.";3;0;0;2;-1.0;-1.5;0.25;0.25;10;27;-6;af pret <makian> era jokowi ulama musiman ulama instan ulama yutub ustadz ustadzah ulama pemilihan kepala daerah pilpres ustadzah deklarasi ganti presiden ulama do a monas ulama gnpf dstnya tambahin;198;12;4.0;4.0;1.0
65;IyanSof56400989;1116171958939340805;"@prabowo Membalas pak @Prabowo
Perjuangan Jendral akan didukung oleh segenap rakyat Indonesia dari sabang sampe Meroke, untuk menduduki kursi Presiden RI. 
Selamat Jendral menjadi Presiden RI, dan saya yakin dibawah kepemimpinan Jendral Indonesia akan kuat menuju masyarakat adil makmur.";2;0;0;0;1.0;1.0;0.125;0.25;17;27;-9;membalas perjuangan jendral didukung segenap rakyat indonesia sabang meroke menduduki kursi presiden ri selamat jendral presiden ri dibawah kepemimpinan jendral indonesia kuat masyarakat adil makmur;198;12;4.0;3.0;3.0
66;titianggraini;1069548204935458816;@HandokoGendon @perludem @OpenGovIndo Data pemilu adalah segala informasi berupa teks, angka, gambar grafis, atau suara yg berikaitan dg penyelenggaraan pemilu. Meliputi keseluruhan data penyelenggara, data pemilih, data peserta, data proses, maupun data hasil pemilu. Data proses misalnya data logistik pemilu.;4;4;0;1;0.0;0.0;0.0;0.0;21;9;-39;data pemilu informasi teks angka gambar grafis berikaitan penyelenggaraan pemilu meliputi data penyelenggara data pemilih data peserta data proses data hasil pemilu data proses data logistik pemilu;197;12;4.0;4.0;2.0
68;timescoid;1130588985183547392;Hasil rekapitulasi Pilpres KPU RI sudah final. Dari hasil rekapitulasi KPU tersebut, dari 34 provinsi, duet Jokowi-KH Ma’ruf Amin menang atas duet Prabowo Subianto-Sandiaga Uno. Jokowi menang di 21 provinsi. Sementara Prabowo hanya menang di 13 provinsi.  https://t.co/MhNP4bbztu;1;1;0;0;0.0;0.0;0.375;0.0;14;24;-24;hasil rekapitulasi pilpres kpu ri final hasil rekapitulasi kpu provinsi duet jokowi kh ruf amin menang duet prabowo subianto sandiaga uno jokowi menang provinsi prabowo menang provinsi httpurl;192;12;4.0;4.0;2.0
69;ducati13_new;1104556380084559872;"@ibnbukhari___ @riantibaskoro @prabowo @sandiuno UAS disuruh netral
AA Gym disuruh netral
Sabyan disuruh netral

Nanti lama2:
Gerindra disuruh netral
PKS disuruh netral
PAN disuruh netral
Demokrat disuruh netral
Berkarya disuruh netral
BPN disuruh netral..";1;0;0;1;-1.0;-0.5;1.125;6.75;12;3;-18;uas disuruh netral aa gym disuruh netral sabyan disuruh netral gerindra disuruh netral pks disuruh netral pan disuruh netral demokrat disuruh netral berkarya disuruh netral bpn disuruh netral;191;12;4.0;4.0;2.0
70;IrJongosWidobol;1055813476055011329;@Dennysiregar7 negara akan hancur kalau keadilan hukum tidak ditegakkan dan Presidennya hrs diganti..contoh hukum penyebar hoax kyk lo yg kmrn aja tdk dilanjutin apalgi pembakar bendera Tauhid....hancur..hancur des...klo ttp Plonga plongo yg jd Presiden tdk ada keadilan hukum direzim ini;3;0;0;1;-1.0;-1.5;0.375;0.0;15;15;-18;negara hancur keadilan hukum ditegakkan presiden diganti hukum penyebar isu bohong dilanjutin apalgi pembakar bendera tauhid hancur hancur des plonga plongo presiden keadilan hukum direzim;188;12;4.0;4.0;2.0
71;SayapGaruda08;1048258927563923457;Pelaku Hoax sudah mulai di tersangkakan aparat! Ini momen bagus buat rakyat Indonesia yang merasa telah di bohongi dengan Janji2 atau kabar Hoax dari Pemimpin, lembaga survei, Caleg, partai atau siapapun untuk melapor ke aparat. Kita buktikan aparat tidk tebang pilih!;2;1;0;0;-1.0;-2.0;0.0;0.125;12;4;-33;pelaku isu bohong tersangkakan aparat momen bagus rakyat indonesia bohongi janji kabar isu bohong pemimpin lembaga survei caleg partai melapor aparat buktikan aparat tidk tebang pilih;183;12;4.0;4.0;3.0
72;kangirul803;1111919280663093248;"@Andikabrivano @Namaku_Mei @kucingeksotic @prabowo Konon orang pinter kalahnya sama orang beruntung..
Jokowi jadi walikota, sudah
Jokowi jadi Gubernur, sudah
Jokowi jadi Presiden sekaligus Panglima tertinggi TNi, sudah
Lhaaa Prabowo
Keluarga ancur iyaa
Pecatan TNI Iyaa
Nyapres seumur idup iyaa
Kalo aku sih pilih jadi jokowi 😁 https://t.co/HiFLJaa3N8";1;0;0;0;-1.0;-0.5;1.125;0.5;11;22;-10;konon pinter kalah beruntung jokowi walikota jokowi gubernur jokowi presiden panglima tertinggi tni lhaaa prabowo keluarga hancur pecatan tni nyapres seumur idup pilih jokowi httpurl;182;12;3.0;4.0;3.0
73;fariji_lacak;1056189112158322693;"Hanya ada di-ERA Jokowi.
1.Ulama KHUSUS Instan.
2.Ustadz KHUSUS di YuTub/Medsos.
3.Ustadz/Ustadzah KHUSUS Deklarasi 2019GantiPresiden.
4.Ulama KHUSUS Demo.
5.Ulama KHUSUS teriak2 Takbeeer !!
6.Ulama KHUSUS Ijtima.
7.Ulama KHUSUS Hoax.
8.Ulama KHUSUS Kibarkan Bendera HTI.
9...??";4;1;0;0;-1.0;-3.0;0.5;0.125;11;30;-20;era jokowi ulama instan ustadz yutub medsos ustadz ustadzah deklarasi ganti presiden ulama demo ulama teriak takbeeer ulama ijtima ulama isu bohong ulama kibarkan bendera hti;174;12;4.0;4.0;1.0
74;didienAZHAR;1111133632221974528;Capres paslon 02 dan Ketua umum partai Gerindra Prabowo Subianto ini telah mengatakan rakyat Indonesia sudah muak terhadap korupsi. Jika terpilih, Prabowo mantan Danjen Kopasus ini mengatakan akan membangun pemerintahan yang bebas dari korupsi dan masyarakat yg adil serta makmur.;8;2;0;1;0.0;0.0;0.25;0.25;13;8;-20;capres paslon ketua partai gerindra prabowo subianto rakyat indonesia muak korupsi terpilih prabowo danjen kopasus membangun pemerintahan bebas korupsi masyarakat adil makmur;174;12;4.0;3.0;3.0
75;ninjutx;1107208924652924928;"@EmillyLuwita46 kalo itu pertanyaanmu, sy jawab jkw tdk turut andil dr OTT KPK krn
*KPK bukan bawahan jkw.
*KPK gak diperintah jkw.
*KPK gak bs di intervensi jkw.
*KPK itu lembaga independent.

artinya jokowi do NOTHING !

tapi kok hestekmu #01BerantasKoruptor seolah KPK dikendalikan jokowi ? 🙃 https://t.co/Zsvk9Qn21r";0;1;1;0;-1.0;-1.0;1.0;0.5;4;5;-3;jokowi andil ott kpk kpk bawahan jokowi kpk diperintah jokowi kpk intervensi jokowi kpk lembaga independent arti jokowi do nothing hestekmu kpk dikendalikan jokowi httpurl;171;12;1.0;4.0;2.0
76;fariji_lacak;1077487997338021888;"@CH_chotimah @ryanxyz @prabowo Hanya di ERA JOKOWI ada ULAMA KHUSUS.
1.Ulama KHUSUS Instan.
2.Ulama KHUSUS Medsos.
3.Ulama KHUSUS Demo, bawa Bendera &amp; teriak2 Takber.
4.Ulama KHUSUS mengKopar-Kapirkan Org.
5.Ulama KHUSUS Serang Jokowi.
6.Ulama KHUSUS Ijtima.
7.Ulama KHUSUS Reuni.
8.Ulama KHUSUS Jewer Kuping.";49;13;3;7;-1.0;-37.5;0.5;0.375;16;28;-15;era jokowi ulama ulama instan ulama medsos ulama demo bawa bendera teriak takber ulama mengkopar kapirkan ulama serang jokowi ulama ijtima ulama reuni ulama jewer kuping;169;12;4.0;4.0;1.0
77;NurSyahbana9;1041246768447467520;"Polisi: Penyebar Video Hoax Rusuh di MK Anggota FPI  
https://t.co/oDl3l5VK1o
 Padahal sebelumnya banyak yang teriak-teriak dan memberikan warning ""hati-hati propaganda PKI""

Kok sekarang yg justru di tangkap polisi penyebar hoax anggota FPI? Siapa sejatinya yg PKI ?";56;34;1;5;-1.0;-62.0;0.0;1.125;15;8;-33;polisi penyebar video isu bohong rusuh mk anggota fpi httpurl teriak teriak warning hati hati propaganda pki tangkap polisi penyebar isu bohong anggota fpi sejati pki;166;12;4.0;4.0;2.0
78;Elsia_CChaidir;1044815195082813441;"@PartaiSocmed @kadejehkalaok_ @mohmahfudmd @nahdlatululama @narkosun @Stakof @FathorrahmanHas @aslikhrinaa @myazidnu @ferrykoto @Umar_Hasibuan_ @bambangelf @fahmi_bd Ini gini kl ulama disanding demi menang politik, rakyatnya gamang sendiri. And sang cawapres tetap ingin jabat Ketua MUI (~Ulama Besar) sp pasti menang pesta politik. Enak toh!?👏👏👏
Kasta lain walau Presiden silakan dikritik keras asal bukan Sang ULAMA Politikus.😊";2;5;0;1;-1.0;-6.0;0.25;0.5;19;30;-22;gini ulama disanding menang politik rakyat gamang cawapres jabat ketua mui ulama sp menang pesta politik enak kasta presiden silakan dikritik keras ulama politikus;163;12;1.0;4.0;1.0
79;AlvinoLulu;1081982931478863873;"Jokowi Presiden kita🇲🇨
Jokowi Pemersatu Bangsa🇲🇨
Jokowi Presiden kita🇲🇨
Jokowi kebanggaan Nusantara.
Jokowi pemimpin kita🇲🇨
Jokowi Presiden Indonesia 🇲🇨
Vokal :Ray Peni
cc : @jokowi
https://t.co/EijJ0J9p9c https://t.co/cESGffYqSm";148;63;2;7;1.0;137.0;0.25;0.0;8;9;0;jokowi presiden jokowi pemersatu bangsa jokowi presiden jokowi kebanggaan nusantara jokowi pemimpin jokowi presiden indonesia vokal ray peni cc httpurl httpurl;159;12;3.0;4.0;3.0
81;ImsuhaImam;1101791089395027968;"@Fahrihamzah @Inara76975224 Janji lagi
Bohong lagi
Janji lagi
Bohong lagi
Janji lagi
Bohong lagi
Janji lagi
Bohong lagi
Janji lagi
Bohong lagi
Janji lagi
Bohong lagi
Janji lagi
Bohong lagi
Janji lagi
Bohong lagi
Janji lagi
Bohong lagi
Janji lagi
Bohong lagi
Janji lagi
Bohong lagi
Janji lagi
Bohong lagi";37;12;1;1;-1.0;-30.5;0.0;0.0;24;0;-60;janji bohong janji bohong janji bohong janji bohong janji bohong janji bohong janji bohong janji bohong janji bohong janji bohong janji bohong janji bohong;155;12;4.0;4.0;1.0
82;lilikhs;1106419052920991744;"Ketum PPP tertangkap tangan korupsi. Untuk korupsi, tidak boleh pandang dulu! Korup, maling duit rakyat, tangkap saja! Saya dukung KPK. Saya juga yakin Jokowi tegas dengan komitmennya untuk berantas korupsi, tak peduli itu dari partai pendukungnya sendiri.
#01JokowiLagi";4;1;1;2;1.0;3.0;0.875;0.5;16;13;-24;ketum ppp tertangkap tangan korupsi korupsi pandang korupsi maling uang rakyat tangkap dukung kpk jokowi komitmen berantas korupsi peduli partai pendukung;154;12;3.0;4.0;3.0
83;yudhi_bastards;1110514608907804678;Saudara saya itu terinspirasi saat pk @jokowi  menjadi gubernur DKI dan Kami keluarga berdoa , pada saat jadi gubernur DKI, mudah ²n pak Jokowi menjadi presiden RI, akhirnya terwujud di pilpres 2014 dan sekarang kami keluarga mendukung kembali pk Jokowi menjadi presiden RI.;3;0;0;0;1.0;1.5;0.875;0.0;10;22;-10;saudara terinspirasi pakai gubernur dki keluarga berdoa gubernur dki mudah jokowi presiden ri terwujud pilpres keluarga mendukung pakai jokowi presiden ri;154;12;3.0;4.0;3.0
